title,comment_text,author_id,votes_up,votes_down,votes_count,votes_point,comment_count,parent_id,comment_thread_id,course_id,text_type,update_timestamp
,OK.  Thanks for the explanation.  I've gone through the first quiz and I didn't hit anything that was lacking data.  Hopefully that will also be true for future quizzes.,2556761,0,0,0,0,,59fa3a3350ef220a11002d60,59ef45ed4ed74909ca0025f1,Microsoft+DAT222x+4T2017,Comment,2017-11-03T01:26:51.259Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59fb22754ed74909bd002d14,Microsoft+DAT222x+4T2017,Comment,2017-11-03T01:17:29.727Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59fb2c1abc04a609e0002d45,Microsoft+DAT222x+4T2017,Comment,2017-11-03T01:17:22.418Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59fb8b82af36f315c100001e,Microsoft+DAT222x+4T2017,Comment,2017-11-03T01:12:39.729Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59fba303af36f3158200002e,Microsoft+DAT222x+4T2017,Comment,2017-11-03T01:12:23.542Z
,"H├⌐lio! My name is Ivon, I'm from Bahia, Brasil.",12121898,0,0,0,0,,,59fba303af36f3158200002e,Microsoft+DAT222x+4T2017,Comment,2017-11-02T23:47:29.469Z
,The structure of this formula is correct.,6976943,0,0,0,0,,59f2a04850ef2209ff002921,59f2426a4ed74909c3002713,Microsoft+DAT222x+4T2017,Comment,2017-11-02T18:48:28.163Z
,"Yes, this helps. I see where I went wrong. Thank you!",13683305,0,0,0,0,,59fac4c450ef2209de002d16,59f6aeffbc04a609dd002a52,Microsoft+DAT222x+4T2017,Comment,2017-11-02T18:47:06.392Z
,"Thanks for response.  I get that the pre-test score is not base on correct answers and instead on number of questions answered being >= 34. That said doesn't my guessing at a bunch of questions I don't know the answers to before taking the course, and randomly getting the right answer on a bunch of those guesses, throw off your analysis of where I and others who also guess right on some questions stand skill wise before taking the course?",13739955,0,0,0,0,,59f85002bc04a609f6002b76,59f60ae0bc04a609f0002893,Microsoft+DAT222x+4T2017,Comment,2017-11-02T18:40:22.153Z
Addition to MBA skills,"Hi , I am taking this course to add more practical skills to my MBA which it is required today in business world in order to analyze the huge data and take the right decision with the consideration of risk factor.",15710395,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-17T01:39:45.732Z
introduced  your self ,"Am Andrew  Ajenifuja,  from  Nigeria ",16141908,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-17T01:18:59.382Z
Introduction,"Hello, I'm Andy from Minnesota and a Computer Geek/Programmer looking to expand my skills in computational statistics",2444720,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-17T01:19:03.277Z
Introducing myself ,"Hello everyone, I am Jacinta from Uganda.  I am here to learn the basics of data analysis using Excel. I am excited to be here for nowadays data  is becoming bigger and bigger which needs to be analyzed in order to get useful insights from it. ",10101022,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-17T01:19:07.016Z
Hola,"Hi, I'm from M├⌐xico, saludos to everybody ",2536966,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-17T01:19:10.734Z
Introduction,"I am joining from Rockville, MD -USA.  I work as an Improvement Specialties. I focus on improving patient care and patient safety.",9379444,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-17T01:19:26.455Z
M5L1HW1,"The question:  ""Suppose you want to determine if an Ebola vaccine is effective. Suppose 10% of people get Ebola. Let p = fraction of vaccinated people who get Ebola. Define an appropriate null and alternative hypothesis. What type of hypothesis is the alternative?""

The solution states **""Ho: p greater than or equal to .10, Ha: p less than .10. We need significant proof to declare drug effective, so we make Ho the hypothesis that the drug is effective.""**

If the drug is effective, then **less** people will be getting ebola than 10%.  The answer seems completely backwards from the stated problem.  What am I missing?

Thanks,
David",12135495,0,0,0,0,3.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-20T05:51:28.808Z
suggestion: calculating probability of having cancer and getting negative test result,"Hi,

I would suggest to calculate the subjected as well to understand why the cancer test is accepted with such kind of wrong probability for not having cancer but getting positive result.

P(cancer|- result) = P(no cancer and - result) / P(- result) = P(no cancer and - result) / (P(no cancer and - result) + P(no cancer and + result)=15%*1% / (15%*1%+85%*99%) = 0.178%

It is only 0.2% that I have cancer and this test shows negative result.
It is the probability what everybody except, may no surprise of them but would be highlighted to understand why this test is so useful in the world.

Istv├ín
",15097630,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-17T01:43:56.156Z
[STAFF] Finding Joint Probabilities section 1:43 to end plain wrong.,"From the video ""Finding Joint Probabilities"", I think the section 1:43-2:20 is plain wrong if A and B are not independent. The data given is close to being independent but isn't

Suppose in the data says that all men play video games and all women don't. In the given sample space of 60 men and 40 women, 
the probability that someone is a man playing video games is calculated as the probability that a person is a man (60%) times that a person plays video games (60%) returning 36%, instead of 60%.

",16668611,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-17T02:17:47.680Z
,"Hi MuriloRossener
What really matters is how much the distribution of the maximum interval and the minimum interval. There are many very large gold returns between 0.36 and 1.2, so gold returns have most spread. Bond returns are entirely between -11% and 33%, so Bonds have the least spread. 
Below is the histogram: 
![3][1]


  [1]: https://edxuploads.s3.amazonaws.com/15094210258668052.png",16524953,0,0,0,0,,,59f7e017bc04a609d9002b9e,Microsoft+DAT222x+4T2017,Comment,2017-10-31T03:37:23.961Z
,"Thanks, Nigel ! I have the same problem as DrHishamNabil. I tried using the SKEW.P() function in Excel and I got these values rounded to 3 decimal places:
Bonds SKEW : 0.298
Gold SKEW : 2.160
REIT SKEW : -0.773

I thought if the SKEW() value is closer to 0 then it is more normally distributed, and that would be ""Bonds"", followed by ""REIT"", and then ""Gold"".
Still confusing. Perhaps, there might be something wrong with the answer they have given ? Or maybe I miscalculated it ? What did you get as SKEW() values ?

Thanks !",16614700,0,0,0,0,,59eada2350ef2209d50022d0,59e9bf5e4ed74909fd0022f8,Microsoft+DAT222x+4T2017,Comment,2017-10-31T02:47:09.855Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59f7db374ed74909b5002bc0,Microsoft+DAT222x+4T2017,Comment,2017-10-31T02:20:24.512Z
,"Hi, Maryamumar

![1][1]


So the probability of having accident: 0.14+0.09=0.23. We have already known that someone had an accident, the probability for the policyholder was low risk is  0.14/0.23 = 0.61.

  [1]: https://edxuploads.s3.amazonaws.com/15094158802144292.png",16524953,0,0,0,0,,,59f7cfa44ed74909d90029f5,Microsoft+DAT222x+4T2017,Comment,2017-10-31T02:18:47.442Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59f7d26650ef2209f0002b4e,Microsoft+DAT222x+4T2017,Comment,2017-10-31T01:55:31.671Z
,"Hi, Myusrn

You should only observe the whiskers. Basically, the height of the top whisker and the bottom whisker are roughly the same, so we don't have much skewness. If the top whisker was much bigger than the bottom whisker, you'd have a lot of positive skewness. If the bottom whisker was much bigger than the top whisker,
you'd have a lot of negative skewness",16524953,0,0,0,0,,59f6e25d4ed74909df0029bc,59f4a8754ed74909f70028d2,Microsoft+DAT222x+4T2017,Comment,2017-10-31T01:54:33.289Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59f780134ed74909ca002b34,Microsoft+DAT222x+4T2017,Comment,2017-10-31T01:18:51.479Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59f78f9b4ed74909dc002b00,Microsoft+DAT222x+4T2017,Comment,2017-10-31T01:18:09.622Z
,"Its easy to find out whats the probability of not winning once and then take the complement to find the out the probability of winning at least once
Probability of winning P(W)=1/38
Probability of not winning P(NW)=37/38
P(W at least once)= 1-P(NW at all)=1-(37/38)^25 (as the wheel was spinned 25 times, so that's why the power is 25.It means that we did not win in any single spin)

I hope that was helpful.


",3974657,0,0,0,0,,,59f797ab4ed74909d0002b09,Microsoft+DAT222x+4T2017,Comment,2017-10-31T09:59:31.726Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59f7a1a24ed74909d0002b14,Microsoft+DAT222x+4T2017,Comment,2017-10-31T00:55:09.046Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59f7bcd150ef220a29002c1c,Microsoft+DAT222x+4T2017,Comment,2017-10-31T00:55:00.168Z
M1L3HW3,"Hello 
I'm not sure where I'm going wrong on this question. I continually get an answer around 7.3% not 7.8 % ",13736848,0,0,0,0,4.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-30T16:16:44.619Z
Hello:),"Hello everyone, as i am starting my Masters in Sport and Exercise Science, i thought it will be a good time to learn Stats in excel. Cheers x",16488247,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-20T05:08:04.531Z
Pre-Test and Homework Scores,"Can somebody explain to me why the Pre-Test scores are included as a homework score?
If we knew statistics, why would we be taking the course. Since I performed poorly on the Pre-Test, I am already in the hole because *I didn't already know what I am taking the course to learn*.",14024032,2,0,2,2,13.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-27T16:48:53.102Z
Hello!,"Hi everyone! My name is Lauren and I am excited to get started on this course. I recently moved into the M&E field, so this course will be so valuable for my professional career!",16441080,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-20T05:27:00.988Z
Discreet vs. Discrete,"Some of the questions in the pre-test said ""discreet"" when ""discrete"" was really intended.  Discreet means inconspicuous.  Discrete means distinct.",15106080,3,0,3,3,2.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-29T13:19:01.318Z
Hello,Hi I am Mario from Mexico and I am really excited to learn a lot of useful things in this course.,15133389,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-20T04:39:55.547Z
Hi All,Hi IΓÇÖm AJ from South Africa. I canΓÇÖt wait to get started. Good luck all!,16468000,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-20T04:39:52.569Z
Hello to every data cruncher!,"Hi, happy to be here. My name is Nikita, I am from Russia and am a tax associate by occupation. I am excited to learn new skill to bring some statistics edge to my (sometimes too qualitative) subject.",1003877,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-20T04:39:37.450Z
Excel Refresher..,"Hello,
I am Leo Flores A.
just doing an Excel refresher for my new job.
Thanks edX",12976528,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-20T04:39:49.259Z
Introduction,"Hi all,
I'm Patricia. I'm a novice in excel. I'm doing this course to learn about excel and looking forward to a change of career in the future.
Happy learning!",16022386,0,0,0,0,2.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-20T02:12:36.635Z
difficult to follow logic in course pre-reading example,"In the course pre-reading document, statistics overview for essentials course.pdf / statistics primer - a brief overview of basic statistical and probability principles, there is a probability example in Conditional Probabilities section that states ""P(A|B) = Probability that itΓÇÖs raining given that youΓÇÖre late = 5%/5% = 100%. In other words, if you are late, itΓÇÖs raining, but just because youΓÇÖre late doesnΓÇÖt mean itΓÇÖs raining.""

Having a hard time following the last part of this statement "",but just because youΓÇÖre late doesnΓÇÖt mean itΓÇÖs raining."".  If P(A|B) = 100% then that is saying to me if you are late it must be raining in all cases.

Any clarification and insights on what i'm overlooking in this logic would be helpful.",13739955,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-20T20:56:06.480Z
[STAFF] Just a suggestion for answers on M2L3HW2,"The first option in the answers (20%) is strange. Already 30% does sports from the question.
Adding option 60% would make sense, to detect if some people by mistake add the 10% instead of subtracting.",16668611,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-17T02:23:33.821Z
Question content missing?,"In Adapt 319, after ""You want to test the following:"", there is no definition of H0 or Ha.
And the option given is odd. I get the p-value 0.0154, but the option says 0.012.
Please have a check.",16665997,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-16T07:31:01.369Z
Myself,"Hi,  I'm Michael. I have a degree in Psychology. I'm planning to change my career to data science. I'm glad to take this course.",16686306,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-16T01:17:24.628Z
M3L7HW1,"M3L7HW1
1/1 point (graded)
The probability of winning a game of craps is 0.493.

If I play 10,000 games of craps and bet the same amount on each game, what is the probability that IΓÇÖm not losing money?

did anyone understand the explanation given for this question, because it's really confusing! help please ",16645754,0,0,0,0,3.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-20T04:58:28.888Z
Pareto Chart,"I am failing to read the 80-20 rule from a chart and the significance of the red line.

Kindly explain further.",14221599,0,0,0,0,2.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-16T03:13:39.821Z
Hi All,I am interested in this curse because I love to learn and I know that can used it in my personal projects or my job,7612512,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-30T01:41:31.248Z
Learning!,Hello!! Finally found some time to start this course! ,15226873,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-30T01:41:41.284Z
M3L7HW1 Confusion,"> The probability of winning a game of craps is 0.493. If I play 10,000 games of craps and bet the same amount on each game, what is the probability that IΓÇÖm not losing money.

> =1-NORMDIST(0.5,-140,99.9902,TRUE)""
Mean Amount ahead = -140 standard deviation, Amount ahead = 99.99. Chance not behind is chance winnings are greater than or equal to 0 and we use -0.5 because 0 probability is approximate by chance normal random variable is between -0.5 and 0.5.

I can get to the correct answer using binomial distribution 0.079254534 == 1-BINOM.DIST(5000, 10000, 0.493, TRUE) but I don't see what is happening with any of the figures given in the explanation formula. I don't understand what is meant by ""Mean amount ahead is -140"" etc

If someone follows the approach here would you please take a moment to try to explain the logic?

Kindly
Bruce

",15977673,0,0,0,0,11.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-12T00:24:04.895Z
M1L5HW3 question 2 discrepency,"In question 2 it asks ""Which hospital has a higher percentage of survival for low risk patients?"" to which i answered CH because when i view my pivottable count of outcomes with show value as % of Column Total as well as % of Parent Row Total in both cases CH is larger than ER.  I have pivot table Rows configured to have Hospital and under that Risk Category.  The submit this response is considered wrong and ER is considered correct.  I get the right answer using my pivottable for question 1 & 3.  Attaching image of my pivot table output.

![M1L5HW3][1] 

  [1]: https://edxuploads.s3.amazonaws.com/15092159208742781.png",13739955,0,0,0,0,11.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-04T19:27:05.703Z
,"It finally ended after the 50th question (yes ""FIFTY"")!

You can look at your quiz score in the Progress section to get an idea for how many questions remain.",3616218,0,0,0,0,,,59f2183650ef2209f600282d,Microsoft+DAT222x+4T2017,Comment,2017-10-26T18:17:02.503Z
,since this post I have progressed to question 41. how long is this quiz? am I doing something wrong?,15229757,0,0,0,0,,,59f2183650ef2209f600282d,Microsoft+DAT222x+4T2017,Comment,2017-10-26T18:16:09.888Z
,We are fixing the question. Thanks.,6976943,0,0,0,0,,59ef129b4ed74909dc0025a0,59ee559a50ef2209f9002549,Microsoft+DAT222x+4T2017,Comment,2017-10-26T15:13:12.202Z
,"I am sorry to hijack this platform,

The percentrank formula requires x and significance. In which video were this covered? I am battling with this question. Please help",14221599,0,0,0,0,,59f051e1bc04a60a2f00268c,59efedb54ed74909eb0025d9,Microsoft+DAT222x+4T2017,Comment,2017-10-26T13:34:24.592Z
,thanks!,11497132,0,0,0,0,,59f0a96f4ed74909eb00262e,59f07524bc04a60a28002657,Microsoft+DAT222x+4T2017,Comment,2017-10-26T11:15:11.244Z
,"Hi all,

Thanks for your feedback, we tried to calculate and the result is not included, we have mailed to course owner to confirm it, we will get back to you once we get reply.",9080860,0,0,0,0,,,59e721e14ed74909df002079,Microsoft+DAT222x+4T2017,Comment,2017-10-26T10:28:53.465Z
,"Hi, you have total of 38 numbers and you spin it 25 times. So get the probability of never win and for at least one is 1-P(never win).",12639383,0,0,0,0,,59f0a96f4ed74909eb00262e,59f07524bc04a60a28002657,Microsoft+DAT222x+4T2017,Comment,2017-10-26T10:14:50.332Z
,"Hi, you need not to format the column but you have to keep the first cell empty as there is no previous for that.",12639383,0,0,0,0,,59f051e1bc04a60a2f00268c,59efedb54ed74909eb0025d9,Microsoft+DAT222x+4T2017,Comment,2017-10-26T10:05:06.138Z
,"Hi, welcome to the course. Happy learning.",12639383,0,0,0,0,,,59ef09e94ed74909df0024f9,Microsoft+DAT222x+4T2017,Comment,2017-10-26T09:55:01.895Z
,"Hi, what exactly the value you are getting.",12639383,0,0,0,0,,,59f14c6b4ed74909df0026b7,Microsoft+DAT222x+4T2017,Comment,2017-10-26T09:54:16.346Z
,"Hi, 

Welcome to this course, happy learning!",9080860,0,0,0,0,,,59f10cc350ef2209de0026eb,Microsoft+DAT222x+4T2017,Comment,2017-10-26T09:50:48.468Z
,Is there a way to format the column for the first question and get all the results? (current day-previous day)/previous day,15215355,0,0,0,0,,59f051e1bc04a60a2f00268c,59efedb54ed74909eb0025d9,Microsoft+DAT222x+4T2017,Comment,2017-10-26T09:44:42.601Z
,"Hi, welcome to the course. Happy learning.",12639383,0,0,0,0,,59ef5d2350ef2209db0025a7,59ef5cc34ed74909d6002514,Microsoft+DAT222x+4T2017,Comment,2017-10-26T09:23:55.454Z
,"Hi, welcome to course. Happy learning.",12639383,0,0,0,0,,59ef5da54ed74909ca002609,59ef0caabc04a60a28002549,Microsoft+DAT222x+4T2017,Comment,2017-10-26T09:23:32.699Z
,"Hi, Welcome to the course. Happy learning!",12639383,0,0,0,0,,59ef5e27bc04a609f00024ae,59ee573750ef2209d500248a,Microsoft+DAT222x+4T2017,Comment,2017-10-26T09:04:46.162Z
,"Hi dave, once check scrolling down there is a next button that is not visible due to the question length.",12639383,0,0,0,0,,59edef704ed74909fd00251c,59e925f1bc04a609f60022d9,Microsoft+DAT222x+4T2017,Comment,2017-10-26T09:03:08.999Z
,"Hi Josh, at the beginning of the course there should a resource on ""Statistical Insights"". That document can help you get started! ",15215355,0,0,0,0,,,59f74ba04ed74909f7002a3b,Microsoft+DAT222x+4T2017,Comment,2017-10-30T23:19:44.094Z
,So the question was asking for an approximation and not an exact representation of skewness where mean and median would have to fall on top of each other for skewness to be considered negligible?,13739955,0,0,0,0,,59f6e25d4ed74909df0029bc,59f4a8754ed74909f70028d2,Microsoft+DAT222x+4T2017,Comment,2017-10-30T22:58:45.341Z
,"As noted in my initial question i also used ""% of Parent Row Total"" and similarly got values that showed CH low risk cases higher than ER.",13739955,0,0,0,0,,59f6a0f350ef2209f6002aae,59f4cedebc04a609d70028fa,Microsoft+DAT222x+4T2017,Comment,2017-10-30T22:56:36.140Z
,Thank you! Yes it's all about arranging  the data properly!!,11457363,0,0,0,0,,59f3bb7e50ef2209e60027b3,59f37e674ed74909cd0028b8,Microsoft+DAT222x+4T2017,Comment,2017-10-30T20:27:02.702Z
,Thanks!!,11457363,0,0,0,0,,59f6df6cbc04a609ed002b93,59f37e674ed74909cd0028b8,Microsoft+DAT222x+4T2017,Comment,2017-10-30T20:07:28.106Z
,"Hello,
I am having difficulty in interpreting this homework as well.
I can reproduce the -140 as the expected outcome after playing 10,000 times, i can understand the logic of using 0.5.
My question is the following:
in the suggestion, =1-NORMDIST(0.5,-140,99.9902,TRUE)
where/how did you derive 99.9902 as the standard deviation?
Thanks,
Cristian",15154653,0,0,0,0,,,59f4f10850ef220a05002a65,Microsoft+DAT222x+4T2017,Comment,2017-10-30T19:01:37.499Z
,"Hi Liberty!
I understand you're endorsing these steps to calculate the rate of return of the 4 stocks. Would it make sense if the question clearly stated: calculate the CAGR and which stock has the lowest rate of return? There's some confusion going up here!
Thanks",15215355,0,0,0,0,,59edca1ebc04a60a2b00242e,59ecec2150ef2209ff0024fb,Microsoft+DAT222x+4T2017,Comment,2017-10-30T18:02:32.729Z
,"Thanks for that explanation. Now I see that the trick resides in the ""low live""!",15215355,0,0,0,0,,59f3bb7e50ef2209e60027b3,59f37e674ed74909cd0028b8,Microsoft+DAT222x+4T2017,Comment,2017-10-30T17:25:50.086Z
,"Hi Malika,

I am looking for the file that has this ""Testing if Variances of two populations are equal"".",13008556,0,0,0,0,,59f1485850ef220a2000274d,59f132b24ed74909e80025ee,Microsoft+DAT222x+4T2017,Comment,2017-10-30T17:23:47.000Z
,"When I calculate the percentage returns as suggested, it results in a #NUM error for 2009 when the return was negative. So for example, if you had 17.6%, -3.3%... you get a #NUM error. If you have 117.6%, 96.7% etc. you get the correct result. So don't do (08Return - 07Return)/07 Return...) but use (08Return / 07Return...)",14741107,0,0,0,0,,,59e94dc850ef2209fc0022d8,Microsoft+DAT222x+4T2017,Comment,2017-10-30T16:16:44.616Z
,"Cool. You are using statistics to get statistics :D One day.. I'll be doing stuff just like this :)

K, so the test, in total is worth a single point to the end score of this course. That makes me a lot happier as I can give you a more accurate representation of my knowledge (which is pretty low - this is my first stats course). I was thinking I was really going to have to pour very serious time into this. THANK YOU for the clarification. You might want to put a one-liner on this to remind people tho.
",12180705,0,0,0,0,,59ef13bf50ef2209e90024bf,59eb2c3e50ef2209d50022ef,Microsoft+DAT222x+4T2017,Comment,2017-10-30T16:09:37.713Z
Starting the journey,"Hi guys, I hope to improve my understing of statistics and its applications during this course. I am Matheus by the way. Glad to join you.",9209242,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-30T01:43:15.056Z
M1L4HW3 reading and math score skewness,Can anyone explain why the answer to M1L4HW3 reading and math score skewness for all countries is symmetric when in fact i see that for each one the mean sits above the median not directly on it in most cases and only directly on it in a subset of cases?,13739955,0,0,0,0,3.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-31T01:54:33.292Z
Hello Everyone My name is Mahamat gambo am from Chad,I am interesting on learning this course and to become best in Chad.Thank you all,16597420,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-30T01:44:13.669Z
Homework Central Limit Theorem,"**Question 1**
The only thing that is given, is the probability of winning a game. How then can I calculate a mean and variance from this information?

**Question 3** When I calculate the stdev I get 17.12, what am I doing wrong? SQRT((-250^2+-175^2+-150^2+-175^2)/499)

Regards,

Steve",16326800,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-30T14:25:39.311Z
Learning Begins!!,"Hi, I am Sumit Soni from India. Eager to join this course and improve my skills.",3442911,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-30T01:44:33.572Z
Skewness and Kurtosis ,"In ""Testing Equality of Variances"" sub-module Wayne says when testing for equality of variances we should check that we have normal populations by Skewness and Kurtosis ranging from (-1:1) or (1:-1) because these values are consistent with a normal distribution. 

But while solving the homework and quiz questions I have in few occasions came across values lower or higher than the +1:-1 range.  

e.g: ![][1]

In the image above Kurtosis for Cedar Falls is below the -1 range. Should I still consider Cedar Falls as a normal distribution and proceed with the calculations? Or this -1.136 values will interfere in some way?

Apologies if my question is confusing but I can't help since I am confused myself.

Thank you.
  [1]: https://edxuploads.s3.amazonaws.com/15091855794304081.png",13008556,0,0,0,0,4.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-16T14:41:08.761Z
Aspiring Filipino data analyst,Hello. Ramon Jalmaani here from the Philippines. Learning about this course in the comforts of our bedroom.,13236716,0,0,0,0,2.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-31T15:12:42.650Z
M1L2HW3,Is it right to say what really matters to answer this question is the difference between the lowest value and the highest value? How many columns and which limits did you use to make the histogram?,16488434,0,0,0,0,3.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-15T06:37:05.503Z
Hi! everyone,"My name is Dongchoon Park. I'm very pleased to be here to study this course. 
I'm really looking forward to it.",13018574,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-30T01:45:56.850Z
M1L5HW3 graded correctly?,"There's a question about which hospital has the best % survival rate for low-risk patients only, I'm not sure the right answer is being graded correctly.  Thanks for checking.",12238135,0,0,0,0,2.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-31T10:02:27.307Z
Greetings everyone!,My name is Christian and I hope to apply this course to sensory science.,2543689,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-20T02:10:30.204Z
confusing example in statistics overview course pre-reading document,"In the course pre-reading document, statistics overview for essentials course.pdf / statistics primer - a brief overview of basic statistical and probability principles, there is a probability example ""If you toss a die five times, what is the probability that at least one of your tosses results in a 2?"".

The answer provided uses the law of compliments to determine the result based on the 1 - (probability of not rolling a 2 on five tries) = 1 - (5/6 * 5/6 * 5/6 * 5/6 * 5/6) = 0.5981.  Yes a convenient example of how the law of compliments, discussed earlier in document, can be used.  

What has me confused is why i cannot arrive at the same answer calculating the probability using the Unions (or the Probability of A or B with Independent Events) section math where this example is surfaced. In other words (probability of rolling a 2 on at least one of five rolls) = ( (probability of rolling 2 on 1st roll) + (probability of rolling 2 on 2nd roll) + . . . (probability of rolling 2 on 5th roll) ) - ( (probability of rolling 2 on first roll) x (probability of rolling 2 on 2nd roll) x . . . (probability of rolling 2 on 5th roll) ) = (1/6+1/6+1/6+1/6+1/6) - (1/6*1/6*1/6*1/6*1/6) = 0.8332 .

Any clarification and insights on what i'm missing here would be very helpful.",13739955,0,0,0,0,4.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-04T04:14:27.211Z
The pre-quiz and final look to be pulling questions from the same pool,"Is this intentional? If so what is the point of the course when the pre-quiz has the same difficulty as the final.

Thanks for your help.",14187745,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-20T21:01:26.464Z
Questions for Quiz,"I have the Excel files for the quiz, but I cannot find the Questions. The Excel files has Data, what do I do with the data?

Thanks",12184172,0,0,0,0,3.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-23T09:48:04.734Z
Pre- test,Where can the material for the pre- test be gotten from?,13011999,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-20T02:11:58.286Z
Answer explanations,"Hi, would it be possible for us to view the worked answers to questions we have answered incorrectly? Would be great to see where I have gone wrong on some questions that tend to reoccur.

Thanks",16178633,0,0,0,0,3.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-23T12:05:22.517Z
